kod_stacji,nazwa_stacji,lon,lat,temperatura_gruntu,temperatura_gruntu_data,wiatr_kierunek,wiatr_kierunek_data,wiatr_srednia_predkosc,wiatr_srednia_predkosc_data,wiatr_predkosc_maksymalna,wiatr_predkosc_maksymalna_data,wilgotnosc_wzgledna,wilgotnosc_wzgledna_data,wiatr_poryw_10min,wiatr_poryw_10min_data,opad_10min,opad_10min_data
353140200,ŚWINOUJŚCIE,14.242222,53.923333,6.2,2025-04-07 21:50:00,44,2025-04-07 21:50:00,3.3,2025-04-07 21:50:00,3.9,2025-04-07 21:50:00,86.9,2025-04-07 21:50:00,,,0,2025-04-07 21:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,15.9,2025-03-25 10:20:00,24,2025-03-25 10:20:00,1.6,2025-03-25 10:20:00,2.7,2025-03-25 10:20:00,71.0,2025-03-25 10:20:00,,,0,2025-04-02 05:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,11.2,2025-04-14 05:50:00,252,2025-04-14 05:50:00,1.0,2025-04-14 05:50:00,1.8,2025-04-14 05:50:00,77.1,2025-04-14 05:50:00,,,0,2025-04-14 05:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,11.2,2025-04-22 05:50:00,316,2025-04-22 05:50:00,1.1,2025-04-22 05:50:00,2.5,2025-04-22 05:50:00,98.2,2025-04-22 05:50:00,,,0,2025-04-22 05:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,15.9,2025-03-25 10:20:00,24,2025-03-25 10:20:00,1.6,2025-03-25 10:20:00,2.7,2025-03-25 10:20:00,71.0,2025-03-25 10:20:00,,,0,2025-04-04 13:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,28.6,2025-04-15 13:50:00,113,2025-04-15 13:50:00,6.2,2025-04-15 13:50:00,10.4,2025-04-15 13:50:00,30.7,2025-04-15 13:50:00,,,0,2025-04-15 13:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,10.1,2025-04-23 21:50:00,45,2025-04-23 21:50:00,3.8,2025-04-23 21:50:00,4.4,2025-04-23 21:50:00,90.8,2025-04-23 21:50:00,,,0,2025-04-23 21:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,4.6,2025-04-12 21:50:00,94,2025-04-12 21:50:00,2.2,2025-04-12 21:50:00,2.8,2025-04-12 21:50:00,90.2,2025-04-12 21:50:00,,,0,2025-04-12 21:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,13.2,2025-04-29 05:50:00,273,2025-04-29 05:50:00,1.9,2025-04-29 05:50:00,5.9,2025-04-29 05:50:00,74.3,2025-04-29 05:50:00,,,0,2025-04-29 05:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,8.8,2025-04-27 05:50:00,154,2025-04-27 05:50:00,3.6,2025-04-27 05:50:00,6.4,2025-04-27 05:50:00,62.5,2025-04-27 05:50:00,,,0,2025-04-27 05:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,8.8,2025-04-19 21:50:00,196,2025-04-19 21:50:00,2.9,2025-04-19 21:50:00,5.4,2025-04-19 21:50:00,89.7,2025-04-19 21:50:00,,,0,2025-04-19 21:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,22.0,2025-04-22 13:50:00,62,2025-04-22 13:50:00,2.8,2025-04-22 13:50:00,3.5,2025-04-22 13:50:00,73.8,2025-04-22 13:50:00,,,0,2025-04-22 13:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,9.8,2025-04-17 21:50:00,312,2025-04-17 21:50:00,3.1,2025-04-17 21:50:00,3.6,2025-04-17 21:50:00,90.9,2025-04-17 21:50:00,,,0,2025-04-17 21:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,24.9,2025-04-20 13:50:00,193,2025-04-20 13:50:00,3.4,2025-04-20 13:50:00,5.8,2025-04-20 13:50:00,43.1,2025-04-20 13:50:00,,,0,2025-04-20 13:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,8.1,2025-04-21 21:50:00,53,2025-04-21 21:50:00,1.9,2025-04-21 21:50:00,2.4,2025-04-21 21:50:00,94.0,2025-04-21 21:50:00,,,0,2025-04-21 21:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,15.9,2025-03-25 10:20:00,24,2025-03-25 10:20:00,1.6,2025-03-25 10:20:00,2.7,2025-03-25 10:20:00,71.0,2025-03-25 10:20:00,,,0,2025-04-02 13:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,15.9,2025-03-25 10:20:00,24,2025-03-25 10:20:00,1.6,2025-03-25 10:20:00,2.7,2025-03-25 10:20:00,71.0,2025-03-25 10:20:00,,,0,2025-04-03 05:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,15.9,2025-03-25 10:20:00,24,2025-03-25 10:20:00,1.6,2025-03-25 10:20:00,2.7,2025-03-25 10:20:00,71.0,2025-03-25 10:20:00,,,0,2025-04-03 13:20:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,15.0,2025-04-30 05:50:00,241,2025-04-30 05:50:00,1.9,2025-04-30 05:50:00,3.8,2025-04-30 05:50:00,74.9,2025-04-30 05:50:00,,,0,2025-04-30 05:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,9.3,2025-04-22 21:50:00,247,2025-04-22 21:50:00,1.6,2025-04-22 21:50:00,2.6,2025-04-22 21:50:00,91.3,2025-04-22 21:50:00,,,0,2025-04-22 21:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,6.5,2025-04-28 21:50:00,215,2025-04-28 21:50:00,3.4,2025-04-28 21:50:00,4.2,2025-04-28 21:50:00,72.2,2025-04-28 21:50:00,,,0,2025-04-28 21:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,9.3,2025-04-13 05:50:00,153,2025-04-13 05:50:00,4.3,2025-04-13 05:50:00,7.4,2025-04-13 05:50:00,84.8,2025-04-13 05:50:00,,,0,2025-04-13 05:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,15.9,2025-03-25 10:20:00,24,2025-03-25 10:20:00,1.6,2025-03-25 10:20:00,2.7,2025-03-25 10:20:00,71.0,2025-03-25 10:20:00,,,0,2025-04-06 21:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,20.2,2025-04-28 13:50:00,54,2025-04-28 13:50:00,4.8,2025-04-28 13:50:00,5.3,2025-04-28 13:50:00,49.5,2025-04-28 13:50:00,,,0,2025-04-28 13:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,12.3,2025-04-08 13:50:00,37,2025-04-08 13:50:00,2.5,2025-04-08 13:50:00,3.1,2025-04-08 13:50:00,53.8,2025-04-08 13:50:00,,,0,2025-04-08 13:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,14.1,2025-04-11 13:50:00,289,2025-04-11 13:50:00,5.6,2025-04-11 13:50:00,9.5,2025-04-11 13:50:00,67.2,2025-04-11 13:50:00,,,0,2025-04-11 13:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,15.9,2025-03-25 10:20:00,24,2025-03-25 10:20:00,1.6,2025-03-25 10:20:00,2.7,2025-03-25 10:20:00,71.0,2025-03-25 10:20:00,,,0,2025-04-03 13:20:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,11.4,2025-04-24 05:50:00,14,2025-04-24 05:50:00,4.6,2025-04-24 05:50:00,5.3,2025-04-24 05:50:00,85.2,2025-04-24 05:50:00,,,0,2025-04-24 05:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,11.3,2025-04-07 13:50:00,330,2025-04-07 13:50:00,7.1,2025-04-07 13:50:00,8.2,2025-04-07 13:50:00,71.7,2025-04-07 13:50:00,,,0,2025-04-07 13:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,7.2,2025-04-26 21:50:00,70,2025-04-26 21:50:00,7.1,2025-04-26 21:50:00,8.1,2025-04-26 21:50:00,67.1,2025-04-26 21:50:00,,,0,2025-04-26 21:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,2.6,2025-04-08 21:50:00,203,2025-04-08 21:50:00,2.4,2025-04-08 21:50:00,2.8,2025-04-08 21:50:00,67.2,2025-04-08 21:50:00,,,0,2025-04-08 21:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,16.3,2025-04-18 13:50:00,236,2025-04-18 13:50:00,2.2,2025-04-18 13:50:00,5.6,2025-04-18 13:50:00,74.0,2025-04-18 13:50:00,,,0,2025-04-18 13:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,10.3,2025-04-18 21:50:00,317,2025-04-18 21:50:00,4.0,2025-04-18 21:50:00,4.9,2025-04-18 21:50:00,87.1,2025-04-18 21:50:00,,,0,2025-04-18 21:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,7.4,2025-04-20 21:50:00,304,2025-04-20 21:50:00,2.9,2025-04-20 21:50:00,3.4,2025-04-20 21:50:00,94.8,2025-04-20 21:50:00,,,0,2025-04-20 21:50:00
353140200,ŚWINOUJŚCIE,14.242222,53.923333,10.5,2025-04-24 13:50:00,14,2025-04-24 13:50:00,5.6,2025-04-24 13:50:00,7.1,2025-04-24 13:50:00,91.5,2025-04-24 13:50:00,,,0,2025-04-24 13:50:00
